ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
95229,12,2015,Elec- Residential,N,153.00,157291.00,1028.00
95230,12,2015,Elec- Agricultural,Y,0.00,0.00,
95230,12,2015,Elec- Commercial,Y,0.00,0.00,
95230,12,2015,Elec- Residential,N,170.00,175796.00,1034.00
95231,12,2015,Elec- Agricultural,Y,0.00,0.00,
95231,12,2015,Elec- Commercial,N,128.00,1436382.00,11222.00
95231,12,2015,Elec- Industrial,Y,0.00,0.00,
95231,12,2015,Elec- Residential,N,830.00,677877.00,817.00
95232,12,2015,Elec- Agricultural,Y,0.00,0.00,
95232,12,2015,Elec- Commercial,Y,0.00,0.00,
95232,12,2015,Elec- Residential,N,191.00,166428.00,871.00
95233,12,2015,Elec- Residential,N,254.00,204805.00,806.00
95236,12,2015,Elec- Agricultural,Y,0.00,0.00,
95236,12,2015,Elec- Commercial,Y,0.00,0.00,
95236,12,2015,Elec- Residential,N,1500.00,1526773.00,1018.00
95237,12,2015,Elec- Agricultural,Y,0.00,0.00,
95237,12,2015,Elec- Commercial,Y,0.00,0.00,
95237,12,2015,Elec- Residential,N,1108.00,832792.00,752.00
95240,12,2015,Elec- Agricultural,Y,1778.00,2770178.00,1558.00
95240,12,2015,Elec- Commercial,Y,400.00,1743713.00,4359.00
95240,12,2015,Elec- Industrial,Y,0.00,0.00,
95240,12,2015,Elec- Residential,N,2124.00,2130630.00,1003.00
95242,12,2015,Elec- Agricultural,Y,0.00,0.00,
95242,12,2015,Elec- Commercial,Y,243.00,985500.00,4056.00
95242,12,2015,Elec- Industrial,Y,0.00,0.00,
95242,12,2015,Elec- Residential,N,1348.00,1343168.00,996.00
95245,12,2015,Elec- Agricultural,Y,0.00,0.00,
95245,12,2015,Elec- Commercial,Y,0.00,0.00,
95245,12,2015,Elec- Residential,N,595.00,545940.00,918.00
95246,12,2015,Elec- Agricultural,Y,0.00,0.00,
95246,12,2015,Elec- Commercial,Y,0.00,0.00,
95246,12,2015,Elec- Residential,N,639.00,555441.00,869.00
95247,12,2015,Elec- Agricultural,Y,0.00,0.00,
95247,12,2015,Elec- Commercial,Y,350.00,726470.00,2076.00
95247,12,2015,Elec- Residential,N,2097.00,1949589.00,930.00
95248,12,2015,Elec- Residential,N,512.00,441615.00,863.00
95249,12,2015,Elec- Agricultural,Y,0.00,0.00,
95249,12,2015,Elec- Commercial,Y,317.00,838858.00,2646.00
95249,12,2015,Elec- Residential,N,1488.00,1293385.00,869.00
95251,12,2015,Elec- Agricultural,Y,0.00,0.00,
95251,12,2015,Elec- Commercial,Y,0.00,0.00,
95251,12,2015,Elec- Residential,N,273.00,259421.00,950.00
95252,12,2015,Elec- Agricultural,Y,0.00,0.00,
95252,12,2015,Elec- Commercial,N,223.00,650537.00,2917.00
95252,12,2015,Elec- Residential,N,4532.00,3968696.00,876.00
95254,12,2015,Elec- Residential,N,459.00,417406.00,909.00
95255,12,2015,Elec- Agricultural,Y,0.00,0.00,
95255,12,2015,Elec- Commercial,Y,0.00,0.00,
95255,12,2015,Elec- Residential,N,1036.00,847336.00,818.00
95257,12,2015,Elec- Commercial,Y,0.00,0.00,
95257,12,2015,Elec- Residential,N,252.00,191228.00,759.00
95258,12,2015,Elec- Agricultural,Y,0.00,0.00,
95258,12,2015,Elec- Commercial,N,67.00,260811.00,3893.00
95258,12,2015,Elec- Residential,N,1375.00,1018107.00,740.00
95301,12,2015,Elec- Agricultural,Y,0.00,0.00,
95301,12,2015,Elec- Commercial,Y,710.00,2079556.00,2929.00
95301,12,2015,Elec- Industrial,Y,0.00,0.00,
95301,12,2015,Elec- Residential,N,10450.00,7070963.00,677.00
95303,12,2015,Elec- Agricultural,Y,0.00,0.00,
95303,12,2015,Elec- Commercial,Y,0.00,0.00,
95303,12,2015,Elec- Residential,N,54.00,73804.00,1367.00
95304,12,2015,Elec- Agricultural,Y,0.00,0.00,
95304,12,2015,Elec- Commercial,N,637.00,5663078.00,8890.00
95304,12,2015,Elec- Industrial,Y,0.00,0.00,
95304,12,2015,Elec- Residential,N,3550.00,3354742.00,945.00
95306,12,2015,Elec- Agricultural,Y,0.00,0.00,
95306,12,2015,Elec- Commercial,Y,0.00,0.00,
95306,12,2015,Elec- Residential,N,419.00,368073.00,878.00
95307,12,2015,Elec- Residential,Y,0.00,0.00,
95309,12,2015,Elec- Agricultural,Y,0.00,0.00,
95309,12,2015,Elec- Commercial,Y,0.00,0.00,
95309,12,2015,Elec- Residential,N,121.00,97085.00,802.00
95310,12,2015,Elec- Agricultural,Y,0.00,0.00,
95310,12,2015,Elec- Commercial,Y,0.00,0.00,
95310,12,2015,Elec- Industrial,Y,0.00,0.00,
95310,12,2015,Elec- Residential,N,692.00,776171.00,1122.00
95311,12,2015,Elec- Agricultural,Y,0.00,0.00,
95311,12,2015,Elec- Commercial,Y,124.00,191783.00,1547.00
95311,12,2015,Elec- Residential,N,1114.00,838853.00,753.00
95313,12,2015,Elec- Agricultural,Y,0.00,0.00,
95313,12,2015,Elec- Commercial,Y,0.00,0.00,
95313,12,2015,Elec- Residential,Y,33.00,43788.00,1327.00
95315,12,2015,Elec- Agricultural,Y,0.00,0.00,
95316,12,2015,Elec- Agricultural,Y,0.00,0.00,
95316,12,2015,Elec- Commercial,Y,0.00,0.00,
95316,12,2015,Elec- Residential,N,22.00,26737.00,1215.00
95317,12,2015,Elec- Agricultural,Y,0.00,0.00,
95317,12,2015,Elec- Commercial,Y,0.00,0.00,
95317,12,2015,Elec- Residential,N,195.00,240221.00,1232.00
95318,12,2015,Elec- Commercial,Y,0.00,0.00,
95318,12,2015,Elec- Industrial,Y,0.00,0.00,
95318,12,2015,Elec- Residential,N,201.00,138910.00,691.00
95320,12,2015,Elec- Agricultural,Y,719.00,2198653.00,3058.00
95320,12,2015,Elec- Commercial,Y,590.00,2191572.00,3715.00
95320,12,2015,Elec- Industrial,Y,0.00,0.00,
95320,12,2015,Elec- Residential,N,4024.00,3534405.00,878.00
95321,12,2015,Elec- Agricultural,Y,0.00,0.00,
95321,12,2015,Elec- Commercial,Y,174.00,372816.00,2143.00
95321,12,2015,Elec- Residential,N,3414.00,2253405.00,660.00
95322,12,2015,Elec- Agricultural,Y,0.00,0.00,
95322,12,2015,Elec- Commercial,Y,316.00,2298941.00,7275.00
95322,12,2015,Elec- Industrial,Y,0.00,0.00,
95322,12,2015,Elec- Residential,N,3275.00,2230930.00,681.00
95324,12,2015,Elec- Agricultural,Y,0.00,0.00,
95324,12,2015,Elec- Commercial,Y,0.00,0.00,
95324,12,2015,Elec- Residential,Y,0.00,0.00,
95325,12,2015,Elec- Agricultural,Y,0.00,0.00,
95325,12,2015,Elec- Commercial,Y,0.00,0.00,
95325,12,2015,Elec- Residential,N,60.00,47057.00,784.00
95327,12,2015,Elec- Agricultural,Y,0.00,0.00,
95327,12,2015,Elec- Commercial,Y,0.00,0.00,
95327,12,2015,Elec- Industrial,Y,0.00,0.00,
95327,12,2015,Elec- Residential,N,2472.00,2182131.00,883.00
95328,12,2015,Elec- Commercial,Y,0.00,0.00,
95329,12,2015,Elec- Agricultural,Y,0.00,0.00,
95329,12,2015,Elec- Commercial,Y,0.00,0.00,
95329,12,2015,Elec- Residential,N,1110.00,845115.00,761.00
95330,12,2015,Elec- Agricultural,Y,0.00,0.00,
95330,12,2015,Elec- Commercial,N,374.00,5133418.00,13726.00
95330,12,2015,Elec- Industrial,Y,0.00,0.00,
95330,12,2015,Elec- Residential,N,5601.00,3853629.00,688.00
95333,12,2015,Elec- Agricultural,Y,0.00,0.00,
95333,12,2015,Elec- Commercial,Y,0.00,0.00,
95333,12,2015,Elec- Residential,N,848.00,813657.00,960.00
95334,12,2015,Elec- Agricultural,Y,545.00,2180913.00,4002.00
95334,12,2015,Elec- Commercial,Y,0.00,0.00,
95334,12,2015,Elec- Industrial,Y,0.00,0.00,
95334,12,2015,Elec- Residential,N,3121.00,2007242.00,643.00
95335,12,2015,Elec- Commercial,Y,0.00,0.00,
95335,12,2015,Elec- Residential,N,619.00,211155.00,341.00
95336,12,2015,Elec- Agricultural,Y,0.00,0.00,
95336,12,2015,Elec- Commercial,N,1042.00,7317536.00,7023.00
95336,12,2015,Elec- Industrial,Y,0.00,0.00,
95336,12,2015,Elec- Residential,N,15422.00,9891324.00,641.00
95337,12,2015,Elec- Agricultural,Y,0.00,0.00,
95337,12,2015,Elec- Commercial,N,622.00,5065126.00,8143.00
95337,12,2015,Elec- Industrial,Y,0.00,0.00,
95337,12,2015,Elec- Residential,N,11138.00,7717290.00,693.00
95338,12,2015,Elec- Agricultural,Y,0.00,0.00,
95338,12,2015,Elec- Commercial,Y,514.00,1550734.00,3017.00
95338,12,2015,Elec- Residential,N,5147.00,4332774.00,842.00
95340,12,2015,Elec- Agricultural,Y,761.00,3286930.00,4319.00
95340,12,2015,Elec- Commercial,Y,1376.00,5396886.00,3922.00
95340,12,2015,Elec- Industrial,Y,0.00,0.00,
95340,12,2015,Elec- Residential,N,12231.00,8393410.00,686.00
95341,12,2015,Elec- Agricultural,Y,0.00,0.00,
95341,12,2015,Elec- Commercial,Y,0.00,0.00,
95341,12,2015,Elec- Residential,N,6742.00,4104012.00,609.00
95345,12,2015,Elec- Commercial,Y,0.00,0.00,
95345,12,2015,Elec- Residential,N,308.00,243130.00,789.00
95346,12,2015,Elec- Commercial,Y,0.00,0.00,
95346,12,2015,Elec- Residential,N,1489.00,875109.00,588.00
95348,12,2015,Elec- Agricultural,Y,0.00,0.00,
95348,12,2015,Elec- Commercial,N,501.00,1882252.00,3757.00
95348,12,2015,Elec- Residential,N,8802.00,5210053.00,592.00
95356,12,2015,Elec- Agricultural,Y,0.00,0.00,
95356,12,2015,Elec- Commercial,Y,0.00,0.00,
95356,12,2015,Elec- Residential,Y,0.00,0.00,
95357,12,2015,Elec- Agricultural,Y,0.00,0.00,
95357,12,2015,Elec- Commercial,Y,0.00,0.00,
95357,12,2015,Elec- Residential,Y,0.00,0.00,
95358,12,2015,Elec- Agricultural,Y,0.00,0.00,
95360,12,2015,Elec- Agricultural,Y,168.00,692264.00,4121.00
95360,12,2015,Elec- Commercial,Y,287.00,1553229.00,5412.00
95360,12,2015,Elec- Industrial,Y,0.00,0.00,
95360,12,2015,Elec- Residential,N,3793.00,2595298.00,684.00
95361,12,2015,Elec- Agricultural,Y,643.00,1073525.00,1670.00
95361,12,2015,Elec- Commercial,Y,1012.00,4281879.00,4231.00
95361,12,2015,Elec- Residential,Y,10339.00,8850638.00,856.00
95363,12,2015,Elec- Agricultural,Y,0.00,0.00,
95363,12,2015,Elec- Commercial,Y,0.00,0.00,
95363,12,2015,Elec- Residential,N,270.00,184747.00,684.00
95364,12,2015,Elec- Commercial,Y,48.00,146188.00,3046.00
95364,12,2015,Elec- Residential,N,994.00,344369.00,346.00
95365,12,2015,Elec- Agricultural,Y,0.00,0.00,
95365,12,2015,Elec- Commercial,Y,0.00,0.00,
95365,12,2015,Elec- Residential,N,1252.00,654561.00,523.00
95366,12,2015,Elec- Agricultural,Y,0.00,0.00,
95366,12,2015,Elec- Commercial,N,294.00,1356333.00,4613.00
95366,12,2015,Elec- Residential,N,4394.00,3233334.00,736.00
95367,12,2015,Elec- Agricultural,Y,0.00,0.00,
95367,12,2015,Elec- Commercial,Y,0.00,0.00,
95367,12,2015,Elec- Residential,Y,5220.00,3613539.00,692.00
95369,12,2015,Elec- Agricultural,Y,0.00,0.00,
95369,12,2015,Elec- Commercial,Y,0.00,0.00,
95369,12,2015,Elec- Residential,N,358.00,360711.00,1008.00
95370,12,2015,Elec- Agricultural,Y,0.00,0.00,
95370,12,2015,Elec- Commercial,Y,1609.00,6472841.00,4023.00
95370,12,2015,Elec- Residential,N,12367.00,11138597.00,901.00
95372,12,2015,Elec- Commercial,Y,0.00,0.00,
95372,12,2015,Elec- Residential,N,734.00,687073.00,936.00
95374,12,2015,Elec- Agricultural,Y,0.00,0.00,
95374,12,2015,Elec- Commercial,Y,0.00,0.00,
95374,12,2015,Elec- Residential,N,519.00,736356.00,1419.00
95375,12,2015,Elec- Residential,N,402.00,138542.00,345.00
95376,12,2015,Elec- Agricultural,Y,534.00,1281092.00,2399.00
95376,12,2015,Elec- Commercial,N,1100.00,7480419.00,6800.00
95376,12,2015,Elec- Industrial,Y,0.00,0.00,
95376,12,2015,Elec- Residential,N,16390.00,10281078.00,627.00
95377,12,2015,Elec- Agricultural,Y,0.00,0.00,
95377,12,2015,Elec- Commercial,N,259.00,3362275.00,12982.00
95377,12,2015,Elec- Industrial,Y,0.00,0.00,
95377,12,2015,Elec- Residential,N,8728.00,6295050.00,721.00
95379,12,2015,Elec- Agricultural,Y,0.00,0.00,
95379,12,2015,Elec- Commercial,Y,0.00,0.00,
95379,12,2015,Elec- Residential,N,1679.00,1458193.00,868.00
95383,12,2015,Elec- Commercial,Y,193.00,376630.00,1951.00
95383,12,2015,Elec- Residential,N,2871.00,1898712.00,661.00
95385,12,2015,Elec- Agricultural,Y,0.00,0.00,
95385,12,2015,Elec- Commercial,Y,0.00,0.00,
95385,12,2015,Elec- Industrial,Y,0.00,0.00,
95385,12,2015,Elec- Residential,N,91.00,104370.00,1147.00
95386,12,2015,Elec- Agricultural,Y,0.00,0.00,
95386,12,2015,Elec- Commercial,Y,0.00,0.00,
95386,12,2015,Elec- Residential,Y,0.00,0.00,
95387,12,2015,Elec- Commercial,N,68.00,364620.00,5362.00
95387,12,2015,Elec- Residential,N,331.00,196991.00,595.00
95388,12,2015,Elec- Agricultural,Y,0.00,0.00,
95388,12,2015,Elec- Commercial,Y,227.00,599084.00,2639.00
95388,12,2015,Elec- Industrial,Y,0.00,0.00,
95388,12,2015,Elec- Residential,N,3271.00,2323224.00,710.00
95389,12,2015,Elec- Commercial,Y,0.00,0.00,
95389,12,2015,Elec- Residential,N,348.00,179815.00,517.00
95391,12,2015,Elec- Agricultural,Y,0.00,0.00,
95391,12,2015,Elec- Commercial,Y,0.00,0.00,
95391,12,2015,Elec- Residential,N,38.00,54787.00,1442.00
95401,12,2015,Elec- Agricultural,N,90.00,159301.00,1770.00
95401,12,2015,Elec- Commercial,N,1164.00,8118809.00,6975.00
95401,12,2015,Elec- Industrial,Y,0.00,0.00,
95401,12,2015,Elec- Residential,N,12748.00,8001389.00,628.00
95403,12,2015,Elec- Agricultural,Y,0.00,0.00,
95403,12,2015,Elec- Commercial,N,1430.00,12836669.00,8977.00
95403,12,2015,Elec- Industrial,Y,0.00,0.00,
95403,12,2015,Elec- Residential,N,15490.00,9891731.00,639.00
95404,12,2015,Elec- Agricultural,Y,179.00,282668.00,1579.00
95404,12,2015,Elec- Commercial,N,1112.00,4810427.00,4326.00
95404,12,2015,Elec- Residential,N,15484.00,10981317.00,709.00
95405,12,2015,Elec- Agricultural,Y,0.00,0.00,
95405,12,2015,Elec- Commercial,N,535.00,3403408.00,6362.00
95405,12,2015,Elec- Industrial,Y,0.00,0.00,
95405,12,2015,Elec- Residential,N,9041.00,5171198.00,572.00
95407,12,2015,Elec- Agricultural,Y,0.00,0.00,
95407,12,2015,Elec- Commercial,N,1211.00,8170435.00,6747.00
95407,12,2015,Elec- Industrial,Y,0.00,0.00,
95407,12,2015,Elec- Residential,N,10817.00,7334407.00,678.00
95409,12,2015,Elec- Agricultural,Y,0.00,0.00,
95409,12,2015,Elec- Commercial,N,325.00,2167741.00,6670.00
95409,12,2015,Elec- Residential,N,11471.00,7112264.00,620.00
95410,12,2015,Elec- Commercial,Y,0.00,0.00,
95410,12,2015,Elec- Residential,N,265.00,270639.00,1021.00
95412,12,2015,Elec- Agricultural,Y,0.00,0.00,
95412,12,2015,Elec- Commercial,Y,0.00,0.00,
95412,12,2015,Elec- Residential,Y,0.00,0.00,
95415,12,2015,Elec- Agricultural,Y,0.00,0.00,
95415,12,2015,Elec- Commercial,Y,0.00,0.00,
95415,12,2015,Elec- Residential,N,524.00,368903.00,704.00
95417,12,2015,Elec- Agricultural,Y,0.00,0.00,
95417,12,2015,Elec- Commercial,Y,0.00,0.00,
95417,12,2015,Elec- Residential,Y,0.00,0.00,
95419,12,2015,Elec- Residential,N,226.00,193352.00,856.00
95420,12,2015,Elec- Agricultural,Y,0.00,0.00,
95420,12,2015,Elec- Commercial,Y,0.00,0.00,
95420,12,2015,Elec- Residential,N,108.00,85722.00,794.00
95421,12,2015,Elec- Agricultural,Y,0.00,0.00,
95421,12,2015,Elec- Commercial,Y,107.00,140266.00,1311.00
95421,12,2015,Elec- Residential,N,822.00,586279.00,713.00
95422,12,2015,Elec- Agricultural,Y,0.00,0.00,
95422,12,2015,Elec- Commercial,Y,521.00,2666766.00,5119.00
95422,12,2015,Elec- Industrial,Y,0.00,0.00,
95422,12,2015,Elec- Residential,N,7114.00,7243158.00,1018.00
95423,12,2015,Elec- Agricultural,Y,0.00,0.00,
95423,12,2015,Elec- Commercial,Y,234.00,687856.00,2940.00
95423,12,2015,Elec- Residential,N,2319.00,2090720.00,902.00
95425,12,2015,Elec- Agricultural,Y,0.00,0.00,
95425,12,2015,Elec- Commercial,Y,575.00,3789029.00,6590.00
95425,12,2015,Elec- Industrial,Y,0.00,0.00,
95425,12,2015,Elec- Residential,N,4136.00,2776348.00,671.00
95426,12,2015,Elec- Commercial,N,57.00,171600.00,3011.00
95426,12,2015,Elec- Residential,N,960.00,779788.00,812.00
95427,12,2015,Elec- Agricultural,Y,0.00,0.00,
95427,12,2015,Elec- Commercial,Y,0.00,0.00,
95427,12,2015,Elec- Residential,N,82.00,95221.00,1161.00
95428,12,2015,Elec- Agricultural,Y,0.00,0.00,
95428,12,2015,Elec- Commercial,Y,0.00,0.00,
95428,12,2015,Elec- Residential,N,743.00,781657.00,1052.00
95432,12,2015,Elec- Agricultural,Y,0.00,0.00,
95432,12,2015,Elec- Commercial,Y,0.00,0.00,
95432,12,2015,Elec- Residential,N,114.00,66456.00,583.00
95435,12,2015,Elec- Residential,N,141.00,148370.00,1052.00
95436,12,2015,Elec- Agricultural,Y,0.00,0.00,
95436,12,2015,Elec- Commercial,N,136.00,529239.00,3891.00
95436,12,2015,Elec- Residential,N,2402.00,2084624.00,868.00
95437,12,2015,Elec- Agricultural,Y,0.00,0.00,
95437,12,2015,Elec- Commercial,Y,626.00,2424155.00,3872.00
95437,12,2015,Elec- Residential,N,5779.00,4606567.00,797.00
95439,12,2015,Elec- Agricultural,Y,0.00,0.00,
95439,12,2015,Elec- Commercial,N,42.00,58482.00,1392.00
95439,12,2015,Elec- Residential,N,239.00,202101.00,846.00
95441,12,2015,Elec- Agricultural,Y,0.00,0.00,
95441,12,2015,Elec- Commercial,Y,0.00,0.00,
95441,12,2015,Elec- Industrial,Y,0.00,0.00,
95441,12,2015,Elec- Residential,N,755.00,718083.00,951.00
95442,12,2015,Elec- Agricultural,Y,0.00,0.00,
95442,12,2015,Elec- Commercial,Y,224.00,1038296.00,4635.00
95442,12,2015,Elec- Industrial,Y,0.00,0.00,
95442,12,2015,Elec- Residential,N,1627.00,1412634.00,868.00
95443,12,2015,Elec- Commercial,Y,0.00,0.00,
95443,12,2015,Elec- Residential,N,161.00,134108.00,833.00
95444,12,2015,Elec- Agricultural,Y,0.00,0.00,
95444,12,2015,Elec- Commercial,Y,0.00,0.00,
95444,12,2015,Elec- Residential,N,277.00,227747.00,822.00
95445,12,2015,Elec- Commercial,Y,0.00,0.00,
95445,12,2015,Elec- Residential,N,1110.00,841277.00,758.00
95446,12,2015,Elec- Agricultural,Y,0.00,0.00,
95446,12,2015,Elec- Commercial,Y,252.00,978860.00,3884.00
95446,12,2015,Elec- Residential,N,2848.00,2375131.00,834.00
95448,12,2015,Elec- Agricultural,Y,0.00,0.00,
95448,12,2015,Elec- Commercial,N,338.00,1474349.00,4362.00
95448,12,2015,Elec- Industrial,Y,0.00,0.00,
95448,12,2015,Elec- Residential,N,2528.00,2514699.00,995.00
95449,12,2015,Elec- Agricultural,Y,0.00,0.00,
95449,12,2015,Elec- Commercial,Y,0.00,0.00,
95449,12,2015,Elec- Residential,N,482.00,424284.00,880.00
95450,12,2015,Elec- Commercial,Y,0.00,0.00,
95450,12,2015,Elec- Residential,N,310.00,205318.00,662.00
95451,12,2015,Elec- Agricultural,Y,0.00,0.00,
95451,12,2015,Elec- Commercial,N,283.00,909907.00,3215.00
95451,12,2015,Elec- Residential,N,5071.00,5134412.00,1013.00
95452,12,2015,Elec- Agricultural,Y,0.00,0.00,
95452,12,2015,Elec- Commercial,Y,0.00,0.00,
95452,12,2015,Elec- Residential,N,719.00,716792.00,997.00
95453,12,2015,Elec- Agricultural,Y,0.00,0.00,
95453,12,2015,Elec- Commercial,Y,809.00,3748725.00,4634.00
95453,12,2015,Elec- Industrial,Y,0.00,0.00,
95453,12,2015,Elec- Residential,N,4679.00,4868895.00,1041.00
95454,12,2015,Elec- Agricultural,Y,0.00,0.00,
95454,12,2015,Elec- Commercial,Y,270.00,729904.00,2703.00
95454,12,2015,Elec- Residential,N,704.00,775689.00,1102.00
95456,12,2015,Elec- Commercial,Y,0.00,0.00,
95456,12,2015,Elec- Residential,N,260.00,269562.00,1037.00
95457,12,2015,Elec- Agricultural,Y,0.00,0.00,
95457,12,2015,Elec- Commercial,Y,0.00,0.00,
95457,12,2015,Elec- Residential,N,1370.00,1327539.00,969.00
95458,12,2015,Elec- Commercial,Y,0.00,0.00,
95458,12,2015,Elec- Residential,N,1520.00,1477351.00,972.00
95459,12,2015,Elec- Agricultural,Y,0.00,0.00,
95459,12,2015,Elec- Commercial,Y,0.00,0.00,
95459,12,2015,Elec- Residential,N,331.00,209435.00,633.00
95460,12,2015,Elec- Commercial,Y,713.00,1661736.00,2331.00
95460,12,2015,Elec- Residential,N,1102.00,869557.00,789.00
95461,12,2015,Elec- Agricultural,Y,0.00,0.00,
95461,12,2015,Elec- Commercial,Y,200.00,757486.00,3787.00
95461,12,2015,Elec- Residential,N,860.00,859764.00,1000.00
95462,12,2015,Elec- Commercial,Y,0.00,0.00,
95462,12,2015,Elec- Residential,N,924.00,773259.00,837.00
95464,12,2015,Elec- Agricultural,Y,0.00,0.00,
95464,12,2015,Elec- Commercial,Y,0.00,0.00,
95464,12,2015,Elec- Residential,N,1261.00,1200788.00,952.00
95465,12,2015,Elec- Agricultural,Y,0.00,0.00,
95465,12,2015,Elec- Commercial,Y,89.00,253168.00,2845.00
95465,12,2015,Elec- Residential,N,561.00,706629.00,1260.00
95466,12,2015,Elec- Agricultural,Y,0.00,0.00,
95466,12,2015,Elec- Commercial,Y,0.00,0.00,
95466,12,2015,Elec- Residential,N,309.00,244919.00,793.00
95467,12,2015,Elec- Agricultural,Y,0.00,0.00,
95467,12,2015,Elec- Commercial,Y,0.00,0.00,
95467,12,2015,Elec- Residential,N,2308.00,2173892.00,942.00
95468,12,2015,Elec- Agricultural,Y,0.00,0.00,
95468,12,2015,Elec- Commercial,Y,0.00,0.00,
95468,12,2015,Elec- Residential,N,379.00,291974.00,770.00
95469,12,2015,Elec- Agricultural,Y,0.00,0.00,
95469,12,2015,Elec- Commercial,Y,0.00,0.00,
95469,12,2015,Elec- Residential,N,545.00,554274.00,1017.00
95470,12,2015,Elec- Agricultural,Y,0.00,0.00,
95470,12,2015,Elec- Commercial,Y,0.00,0.00,
95470,12,2015,Elec- Residential,N,2001.00,1962707.00,981.00
95471,12,2015,Elec- Residential,N,455.00,370531.00,814.00
95472,12,2015,Elec- Agricultural,Y,158.00,180961.00,1145.00
95472,12,2015,Elec- Commercial,Y,506.00,2415639.00,4774.00
95472,12,2015,Elec- Residential,N,3886.00,3537860.00,910.00
95476,12,2015,Elec- Agricultural,Y,380.00,503115.00,1324.00
95476,12,2015,Elec- Commercial,N,1418.00,6340601.00,4472.00
95476,12,2015,Elec- Residential,N,14010.00,9615402.00,686.00
95480,12,2015,Elec- Agricultural,Y,0.00,0.00,
95480,12,2015,Elec- Commercial,Y,0.00,0.00,
95480,12,2015,Elec- Residential,N,28.00,24651.00,880.00
95482,12,2015,Elec- Agricultural,Y,0.00,0.00,
95482,12,2015,Elec- Commercial,Y,715.00,3230577.00,4518.00
95482,12,2015,Elec- Industrial,Y,0.00,0.00,
95482,12,2015,Elec- Residential,N,4855.00,4284636.00,883.00
95485,12,2015,Elec- Agricultural,Y,0.00,0.00,
95485,12,2015,Elec- Commercial,Y,0.00,0.00,
95485,12,2015,Elec- Residential,N,973.00,1020866.00,1049.00
95486,12,2015,Elec- Residential,N,142.00,73407.00,517.00
95488,12,2015,Elec- Commercial,Y,0.00,0.00,
95488,12,2015,Elec- Residential,Y,109.00,75134.00,689.00
95490,12,2015,Elec- Agricultural,Y,0.00,0.00,
95490,12,2015,Elec- Commercial,Y,528.00,2620438.00,4963.00
95490,12,2015,Elec- Residential,N,4548.00,3656728.00,804.00
95492,12,2015,Elec- Agricultural,Y,0.00,0.00,
95492,12,2015,Elec- Commercial,N,536.00,3662101.00,6832.00
95492,12,2015,Elec- Residential,N,8998.00,6271685.00,697.00
95493,12,2015,Elec- Agricultural,Y,0.00,0.00,
95493,12,2015,Elec- Commercial,Y,0.00,0.00,
95493,12,2015,Elec- Residential,N,89.00,73906.00,830.00
95494,12,2015,Elec- Agricultural,Y,0.00,0.00,
95494,12,2015,Elec- Commercial,Y,0.00,0.00,
95494,12,2015,Elec- Residential,N,95.00,90240.00,950.00
95497,12,2015,Elec- Commercial,Y,0.00,0.00,
95497,12,2015,Elec- Residential,Y,1816.00,1076013.00,593.00
95501,12,2015,Elec- Agricultural,Y,0.00,0.00,
95501,12,2015,Elec- Commercial,Y,2403.00,4344675.00,1808.00
95501,12,2015,Elec- Industrial,Y,0.00,0.00,
95501,12,2015,Elec- Residential,N,9722.00,5055380.00,520.00
95503,12,2015,Elec- Agricultural,Y,0.00,0.00,
95503,12,2015,Elec- Commercial,Y,0.00,0.00,
95503,12,2015,Elec- Industrial,Y,0.00,0.00,
95503,12,2015,Elec- Residential,N,9218.00,6445393.00,699.00
95511,12,2015,Elec- Agricultural,Y,0.00,0.00,
95511,12,2015,Elec- Commercial,Y,0.00,0.00,
95511,12,2015,Elec- Residential,Y,134.00,145111.00,1083.00
95514,12,2015,Elec- Agricultural,Y,0.00,0.00,
95514,12,2015,Elec- Commercial,Y,0.00,0.00,
95514,12,2015,Elec- Residential,Y,0.00,0.00,
95518,12,2015,Elec- Residential,N,332.00,367093.00,1106.00
95519,12,2015,Elec- Agricultural,Y,0.00,0.00,
95519,12,2015,Elec- Commercial,Y,501.00,2531070.00,5052.00
95519,12,2015,Elec- Residential,N,6486.00,5090145.00,785.00
95521,12,2015,Elec- Agricultural,Y,0.00,0.00,
95521,12,2015,Elec- Commercial,Y,843.00,3668689.00,4352.00
95521,12,2015,Elec- Industrial,Y,0.00,0.00,
95521,12,2015,Elec- Residential,Y,7764.00,4227141.00,544.00
95524,12,2015,Elec- Agricultural,Y,0.00,0.00,
95524,12,2015,Elec- Commercial,Y,0.00,0.00,
95524,12,2015,Elec- Residential,N,670.00,599557.00,895.00
95525,12,2015,Elec- Agricultural,Y,0.00,0.00,
95525,12,2015,Elec- Commercial,Y,0.00,0.00,
95525,12,2015,Elec- Residential,N,678.00,430253.00,635.00
95526,12,2015,Elec- Agricultural,Y,0.00,0.00,
95526,12,2015,Elec- Commercial,Y,0.00,0.00,
95526,12,2015,Elec- Residential,N,466.00,250145.00,537.00
95527,12,2015,Elec- Agricultural,Y,0.00,0.00,
95527,12,2015,Elec- Commercial,Y,0.00,0.00,
95527,12,2015,Elec- Residential,Y,330.00,254430.00,771.00
95528,12,2015,Elec- Agricultural,Y,0.00,0.00,
95528,12,2015,Elec- Commercial,Y,0.00,0.00,
95528,12,2015,Elec- Residential,N,429.00,533605.00,1244.00
95536,12,2015,Elec- Agricultural,Y,0.00,0.00,
